,0,1,2,3,4,5
389,"{'meta_path_rank': 69.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17550', 'gene2': 'G:HGNC:23357', 'total_rank': 330.0}","{'meta_path_rank': 636.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:17550', 'gene2': 'G:HGNC:23357', 'total_rank': 1726.0}","{'meta_path_rank': 1923.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17550', 'gene2': 'G:HGNC:23357', 'total_rank': 5091.0}","{'meta_path_rank': 2423.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17550', 'gene2': 'G:HGNC:23357', 'total_rank': 6485.0}",,
390,"{'meta_path_rank': 774.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:21157', 'gene2': 'G:HGNC:6996', 'total_rank': 912.0}","{'meta_path_rank': 2719.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:21157', 'gene2': 'G:HGNC:6996', 'total_rank': 3068.0}","{'meta_path_rank': 2489.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:21157', 'gene2': 'G:HGNC:6996', 'total_rank': 4531.0}",,,
391,"{'meta_path_rank': 514.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11071', 'gene2': 'G:HGNC:28330', 'total_rank': 570.0}","{'meta_path_rank': 1225.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:11071', 'gene2': 'G:HGNC:28330', 'total_rank': 1416.0}","{'meta_path_rank': 1526.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11071', 'gene2': 'G:HGNC:28330', 'total_rank': 4809.0}","{'meta_path_rank': 2027.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:11071', 'gene2': 'G:HGNC:28330', 'total_rank': 6897.0}",,
392,"{'meta_path_rank': 272.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9634', 'gene2': 'G:HGNC:29259', 'total_rank': 594.0}","{'meta_path_rank': 1260.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9634', 'gene2': 'G:HGNC:29259', 'total_rank': 2470.0}","{'meta_path_rank': 599.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9634', 'gene2': 'G:HGNC:29259', 'total_rank': 8201.0}","{'meta_path_rank': 428.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9634', 'gene2': 'G:HGNC:29259', 'total_rank': 7972.0}",,
393,"{'meta_path_rank': 2793.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:8616', 'total_rank': 5744.0}","{'meta_path_rank': 611.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:8616', 'total_rank': 674.0}","{'meta_path_rank': 755.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:8616', 'total_rank': 1085.0}",,,
394,"{'meta_path_rank': 4976.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:16369', 'total_rank': 5108.0}","{'meta_path_rank': 661.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:16369', 'total_rank': 832.0}","{'meta_path_rank': 2962.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:16369', 'total_rank': 3971.0}","{'meta_path_rank': 1672.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:26837', 'gene2': 'G:HGNC:16369', 'total_rank': 5676.0}",,
395,"{'meta_path_rank': 680.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3688', 'gene2': 'G:HGNC:4074', 'total_rank': 730.0}","{'meta_path_rank': 1554.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:3688', 'gene2': 'G:HGNC:4074', 'total_rank': 1845.0}","{'meta_path_rank': 1882.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3688', 'gene2': 'G:HGNC:4074', 'total_rank': 5518.0}","{'meta_path_rank': 1140.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3688', 'gene2': 'G:HGNC:4074', 'total_rank': 6584.0}",,
396,"{'meta_path_rank': 85.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14625', 'gene2': 'G:HGNC:8934', 'total_rank': 326.0}","{'meta_path_rank': 1357.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:14625', 'gene2': 'G:HGNC:8934', 'total_rank': 1562.0}","{'meta_path_rank': 166.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14625', 'gene2': 'G:HGNC:8934', 'total_rank': 5785.0}","{'meta_path_rank': 537.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14625', 'gene2': 'G:HGNC:8934', 'total_rank': 6866.0}",,
397,"{'meta_path_rank': 340.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:26137', 'total_rank': 678.0}","{'meta_path_rank': 1576.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:26137', 'total_rank': 1954.0}","{'meta_path_rank': 1752.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:26137', 'total_rank': 5287.0}","{'meta_path_rank': 2127.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2363', 'gene2': 'G:HGNC:26137', 'total_rank': 6798.0}",,
398,"{'meta_path_rank': 230.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7133', 'gene2': 'G:HGNC:11768', 'total_rank': 419.0}","{'meta_path_rank': 1456.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7133', 'gene2': 'G:HGNC:11768', 'total_rank': 5726.0}","{'meta_path_rank': 729.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7133', 'gene2': 'G:HGNC:11768', 'total_rank': 867.0}","{'meta_path_rank': 831.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7133', 'gene2': 'G:HGNC:11768', 'total_rank': 1145.0}","{'meta_path_rank': 1796.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7133', 'gene2': 'G:HGNC:11768', 'total_rank': 6700.0}","{'meta_path_rank': 3313.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7133', 'gene2': 'G:HGNC:11768', 'total_rank': 6808.0}"
399,"{'meta_path_rank': 543.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:1076', 'total_rank': 676.0}","{'meta_path_rank': 814.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:1076', 'total_rank': 2097.0}","{'meta_path_rank': 3263.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:1076', 'total_rank': 6905.0}","{'meta_path_rank': 2435.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18421', 'gene2': 'G:HGNC:1076', 'total_rank': 7576.0}",,
400,"{'meta_path_rank': 886.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:25152', 'gene2': 'G:HGNC:26253', 'total_rank': 1770.0}","{'meta_path_rank': 1681.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:25152', 'gene2': 'G:HGNC:26253', 'total_rank': 3785.0}","{'meta_path_rank': 408.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:25152', 'gene2': 'G:HGNC:26253', 'total_rank': 6339.0}",,,
401,"{'meta_path_rank': 664.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:30799', 'gene2': 'G:HGNC:17521', 'total_rank': 2270.0}","{'meta_path_rank': 1103.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30799', 'gene2': 'G:HGNC:17521', 'total_rank': 7174.0}","{'meta_path_rank': 1211.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:30799', 'gene2': 'G:HGNC:17521', 'total_rank': 8074.0}",,,
402,"{'meta_path_rank': 354.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14335', 'gene2': 'G:HGNC:11817', 'total_rank': 504.0}","{'meta_path_rank': 1430.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:14335', 'gene2': 'G:HGNC:11817', 'total_rank': 1853.0}","{'meta_path_rank': 2442.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14335', 'gene2': 'G:HGNC:11817', 'total_rank': 5936.0}","{'meta_path_rank': 3590.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14335', 'gene2': 'G:HGNC:11817', 'total_rank': 6799.0}",,
403,"{'meta_path_rank': 254.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:795', 'gene2': 'G:HGNC:9701', 'total_rank': 374.0}","{'meta_path_rank': 1087.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:795', 'gene2': 'G:HGNC:9701', 'total_rank': 5761.0}","{'meta_path_rank': 552.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:795', 'gene2': 'G:HGNC:9701', 'total_rank': 778.0}","{'meta_path_rank': 1086.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:795', 'gene2': 'G:HGNC:9701', 'total_rank': 1150.0}","{'meta_path_rank': 3759.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:795', 'gene2': 'G:HGNC:9701', 'total_rank': 6547.0}","{'meta_path_rank': 5986.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:795', 'gene2': 'G:HGNC:9701', 'total_rank': 7127.0}"
404,"{'meta_path_rank': 529.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14312', 'gene2': 'G:HGNC:9759', 'total_rank': 612.0}","{'meta_path_rank': 1130.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:14312', 'gene2': 'G:HGNC:9759', 'total_rank': 1687.0}","{'meta_path_rank': 3278.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14312', 'gene2': 'G:HGNC:9759', 'total_rank': 6384.0}","{'meta_path_rank': 821.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:14312', 'gene2': 'G:HGNC:9759', 'total_rank': 7742.0}",,
405,"{'meta_path_rank': 491.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:16683', 'gene2': 'G:HGNC:9399', 'total_rank': 780.0}","{'meta_path_rank': 1322.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:16683', 'gene2': 'G:HGNC:9399', 'total_rank': 1394.0}","{'meta_path_rank': 1512.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16683', 'gene2': 'G:HGNC:9399', 'total_rank': 6498.0}","{'meta_path_rank': 2169.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16683', 'gene2': 'G:HGNC:9399', 'total_rank': 7507.0}",,
406,"{'meta_path_rank': 442.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:12856', 'total_rank': 512.0}","{'meta_path_rank': 1197.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:12856', 'total_rank': 5817.0}","{'meta_path_rank': 543.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:12856', 'total_rank': 865.0}","{'meta_path_rank': 893.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:12856', 'total_rank': 1375.0}","{'meta_path_rank': 1807.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:12856', 'total_rank': 5583.0}","{'meta_path_rank': 2601.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8979', 'gene2': 'G:HGNC:12856', 'total_rank': 6650.0}"
407,"{'meta_path_rank': 647.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3666', 'gene2': 'G:HGNC:11442', 'total_rank': 770.0}","{'meta_path_rank': 2002.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3666', 'gene2': 'G:HGNC:11442', 'total_rank': 2885.0}","{'meta_path_rank': 4250.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3666', 'gene2': 'G:HGNC:11442', 'total_rank': 4291.0}",,,
408,"{'meta_path_rank': 691.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:17208', 'gene2': 'G:HGNC:9612', 'total_rank': 874.0}",,,,,
409,"{'meta_path_rank': 433.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:6401', 'total_rank': 854.0}","{'meta_path_rank': 886.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:6401', 'total_rank': 1103.0}","{'meta_path_rank': 3118.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:6401', 'total_rank': 5642.0}","{'meta_path_rank': 4665.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:6401', 'total_rank': 7251.0}",,
410,"{'meta_path_rank': 624.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:19986', 'gene2': 'G:HGNC:7943', 'total_rank': 2234.0}","{'meta_path_rank': 2409.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:19986', 'gene2': 'G:HGNC:7943', 'total_rank': 5456.0}","{'meta_path_rank': 2829.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:19986', 'gene2': 'G:HGNC:7943', 'total_rank': 7106.0}",,,
411,"{'meta_path_rank': 547.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9846', 'gene2': 'G:HGNC:16447', 'total_rank': 647.0}","{'meta_path_rank': 958.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9846', 'gene2': 'G:HGNC:16447', 'total_rank': 1737.0}","{'meta_path_rank': 1271.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9846', 'gene2': 'G:HGNC:16447', 'total_rank': 6188.0}","{'meta_path_rank': 1948.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9846', 'gene2': 'G:HGNC:16447', 'total_rank': 7028.0}",,
412,"{'meta_path_rank': 743.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:20092', 'gene2': 'G:HGNC:9612', 'total_rank': 935.0}","{'meta_path_rank': 961.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:20092', 'gene2': 'G:HGNC:9612', 'total_rank': 1069.0}","{'meta_path_rank': 3602.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:20092', 'gene2': 'G:HGNC:9612', 'total_rank': 3974.0}",,,
413,"{'meta_path_rank': 696.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:16369', 'gene2': 'G:HGNC:9887', 'total_rank': 942.0}","{'meta_path_rank': 3949.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:16369', 'gene2': 'G:HGNC:9887', 'total_rank': 4412.0}","{'meta_path_rank': 3342.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:16369', 'gene2': 'G:HGNC:9887', 'total_rank': 6101.0}",,,
414,"{'meta_path_rank': 711.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:20742', 'gene2': 'G:HGNC:668', 'total_rank': 1471.0}","{'meta_path_rank': 2107.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:20742', 'gene2': 'G:HGNC:668', 'total_rank': 4238.0}","{'meta_path_rank': 4264.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:20742', 'gene2': 'G:HGNC:668', 'total_rank': 5850.0}",,,
415,"{'meta_path_rank': 604.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2745', 'gene2': 'G:HGNC:22973', 'total_rank': 676.0}","{'meta_path_rank': 423.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2745', 'gene2': 'G:HGNC:22973', 'total_rank': 1652.0}","{'meta_path_rank': 3333.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2745', 'gene2': 'G:HGNC:22973', 'total_rank': 6441.0}","{'meta_path_rank': 4871.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2745', 'gene2': 'G:HGNC:22973', 'total_rank': 6965.0}",,
416,"{'meta_path_rank': 556.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:13518', 'gene2': 'G:HGNC:3236', 'total_rank': 997.0}","{'meta_path_rank': 954.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:13518', 'gene2': 'G:HGNC:3236', 'total_rank': 1280.0}","{'meta_path_rank': 2151.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:13518', 'gene2': 'G:HGNC:3236', 'total_rank': 6384.0}","{'meta_path_rank': 3431.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:13518', 'gene2': 'G:HGNC:3236', 'total_rank': 7377.0}",,
417,"{'meta_path_rank': 510.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7943', 'gene2': 'G:HGNC:18188', 'total_rank': 1818.0}","{'meta_path_rank': 1698.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7943', 'gene2': 'G:HGNC:18188', 'total_rank': 4046.0}","{'meta_path_rank': 5330.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7943', 'gene2': 'G:HGNC:18188', 'total_rank': 6661.0}",,,
418,"{'meta_path_rank': 437.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:26005', 'gene2': 'G:HGNC:11191', 'total_rank': 1421.0}","{'meta_path_rank': 2464.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:26005', 'gene2': 'G:HGNC:11191', 'total_rank': 4359.0}","{'meta_path_rank': 3853.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:26005', 'gene2': 'G:HGNC:11191', 'total_rank': 6563.0}",,,
419,"{'meta_path_rank': 618.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:7090', 'total_rank': 822.0}","{'meta_path_rank': 1297.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:7090', 'total_rank': 1597.0}","{'meta_path_rank': 761.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:7090', 'total_rank': 3602.0}","{'meta_path_rank': 1463.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2974', 'gene2': 'G:HGNC:7090', 'total_rank': 6156.0}",,
420,"{'meta_path_rank': 205.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:24637', 'total_rank': 352.0}","{'meta_path_rank': 407.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:24637', 'total_rank': 2720.0}","{'meta_path_rank': 1787.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:24637', 'total_rank': 6899.0}","{'meta_path_rank': 2590.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2867', 'gene2': 'G:HGNC:24637', 'total_rank': 7555.0}",,
421,"{'meta_path_rank': 131.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:23034', 'gene2': 'G:HGNC:3826', 'total_rank': 426.0}","{'meta_path_rank': 1140.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:23034', 'gene2': 'G:HGNC:3826', 'total_rank': 1852.0}","{'meta_path_rank': 2707.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:23034', 'gene2': 'G:HGNC:3826', 'total_rank': 5147.0}","{'meta_path_rank': 3559.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:23034', 'gene2': 'G:HGNC:3826', 'total_rank': 6446.0}",,
422,"{'meta_path_rank': 343.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18022', 'gene2': 'G:HGNC:20809', 'total_rank': 484.0}","{'meta_path_rank': 1109.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:18022', 'gene2': 'G:HGNC:20809', 'total_rank': 1472.0}","{'meta_path_rank': 2319.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18022', 'gene2': 'G:HGNC:20809', 'total_rank': 6275.0}","{'meta_path_rank': 2723.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18022', 'gene2': 'G:HGNC:20809', 'total_rank': 6841.0}",,
423,"{'meta_path_rank': 443.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9623', 'gene2': 'G:HGNC:10252', 'total_rank': 704.0}","{'meta_path_rank': 868.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9623', 'gene2': 'G:HGNC:10252', 'total_rank': 953.0}","{'meta_path_rank': 1841.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9623', 'gene2': 'G:HGNC:10252', 'total_rank': 5831.0}","{'meta_path_rank': 5401.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9623', 'gene2': 'G:HGNC:10252', 'total_rank': 6582.0}",,
424,"{'meta_path_rank': 2516.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9009', 'gene2': 'G:HGNC:22423', 'total_rank': 3733.0}","{'meta_path_rank': 4043.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9009', 'gene2': 'G:HGNC:22423', 'total_rank': 5604.0}",,,,
425,"{'meta_path_rank': 783.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:14338', 'gene2': 'G:HGNC:9864', 'total_rank': 828.0}","{'meta_path_rank': 2419.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:14338', 'gene2': 'G:HGNC:9864', 'total_rank': 3773.0}",,,,
426,"{'meta_path_rank': 1391.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:7719', 'total_rank': 1422.0}","{'meta_path_rank': 864.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:7719', 'total_rank': 6592.0}","{'meta_path_rank': 1580.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:169', 'gene2': 'G:HGNC:7719', 'total_rank': 7285.0}",,,
427,"{'meta_path_rank': 171.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8063', 'gene2': 'G:HGNC:26876', 'total_rank': 357.0}","{'meta_path_rank': 1237.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8063', 'gene2': 'G:HGNC:26876', 'total_rank': 1650.0}","{'meta_path_rank': 3173.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8063', 'gene2': 'G:HGNC:26876', 'total_rank': 4333.0}","{'meta_path_rank': 3899.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8063', 'gene2': 'G:HGNC:26876', 'total_rank': 6359.0}",,
428,"{'meta_path_rank': 159.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:13717', 'gene2': 'G:HGNC:4856', 'total_rank': 365.0}","{'meta_path_rank': 1155.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:13717', 'gene2': 'G:HGNC:4856', 'total_rank': 1673.0}","{'meta_path_rank': 990.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:13717', 'gene2': 'G:HGNC:4856', 'total_rank': 6526.0}","{'meta_path_rank': 1614.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:13717', 'gene2': 'G:HGNC:4856', 'total_rank': 7904.0}",,
429,"{'meta_path_rank': 123.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:13429', 'gene2': 'G:HGNC:12494', 'total_rank': 530.0}","{'meta_path_rank': 1173.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:13429', 'gene2': 'G:HGNC:12494', 'total_rank': 1784.0}","{'meta_path_rank': 1472.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:13429', 'gene2': 'G:HGNC:12494', 'total_rank': 5003.0}","{'meta_path_rank': 1449.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:13429', 'gene2': 'G:HGNC:12494', 'total_rank': 6730.0}",,
430,"{'meta_path_rank': 434.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4341', 'gene2': 'G:HGNC:12939', 'total_rank': 544.0}","{'meta_path_rank': 1768.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4341', 'gene2': 'G:HGNC:12939', 'total_rank': 1788.0}","{'meta_path_rank': 1974.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4341', 'gene2': 'G:HGNC:12939', 'total_rank': 5541.0}","{'meta_path_rank': 74.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4341', 'gene2': 'G:HGNC:12939', 'total_rank': 7239.0}",,
431,"{'meta_path_rank': 488.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7719', 'gene2': 'G:HGNC:9237', 'total_rank': 768.0}","{'meta_path_rank': 773.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7719', 'gene2': 'G:HGNC:9237', 'total_rank': 1147.0}","{'meta_path_rank': 2853.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7719', 'gene2': 'G:HGNC:9237', 'total_rank': 4387.0}","{'meta_path_rank': 5050.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7719', 'gene2': 'G:HGNC:9237', 'total_rank': 5640.0}",,
432,"{'meta_path_rank': 593.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3819', 'gene2': 'G:HGNC:4274', 'total_rank': 977.0}","{'meta_path_rank': 1892.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3819', 'gene2': 'G:HGNC:4274', 'total_rank': 4886.0}","{'meta_path_rank': 2938.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3819', 'gene2': 'G:HGNC:4274', 'total_rank': 6116.0}",,,
433,"{'meta_path_rank': 260.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9299', 'gene2': 'G:HGNC:16852', 'total_rank': 531.0}","{'meta_path_rank': 1299.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9299', 'gene2': 'G:HGNC:16852', 'total_rank': 1360.0}","{'meta_path_rank': 2694.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9299', 'gene2': 'G:HGNC:16852', 'total_rank': 5487.0}","{'meta_path_rank': 2649.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9299', 'gene2': 'G:HGNC:16852', 'total_rank': 6933.0}",,
434,"{'meta_path_rank': 679.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8574', 'gene2': 'G:HGNC:270', 'total_rank': 780.0}","{'meta_path_rank': 991.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8574', 'gene2': 'G:HGNC:270', 'total_rank': 1178.0}","{'meta_path_rank': 2051.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8574', 'gene2': 'G:HGNC:270', 'total_rank': 5486.0}","{'meta_path_rank': 2960.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8574', 'gene2': 'G:HGNC:270', 'total_rank': 7062.0}",,
