,0,1,2,3,4,5
250,"{'meta_path_rank': 2170.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6937', 'gene2': 'G:HGNC:29685', 'total_rank': 5793.0}","{'meta_path_rank': 24.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6937', 'gene2': 'G:HGNC:29685', 'total_rank': 328.0}","{'meta_path_rank': 4314.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6937', 'gene2': 'G:HGNC:29685', 'total_rank': 4666.0}",,,
251,"{'meta_path_rank': 3588.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3631', 'gene2': 'G:HGNC:2342', 'total_rank': 4088.0}","{'meta_path_rank': 131.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3631', 'gene2': 'G:HGNC:2342', 'total_rank': 341.0}",,,,
252,"{'meta_path_rank': 3621.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:24678', 'gene2': 'G:HGNC:29958', 'total_rank': 4153.0}",,,,,
253,"{'meta_path_rank': 43.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19684', 'gene2': 'G:HGNC:16999', 'total_rank': 365.0}",,,,,
254,"{'meta_path_rank': 3241.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:1067', 'total_rank': 5679.0}","{'meta_path_rank': 335.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:1067', 'total_rank': 459.0}","{'meta_path_rank': 1732.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:1067', 'total_rank': 3057.0}","{'meta_path_rank': 2614.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18704', 'gene2': 'G:HGNC:1067', 'total_rank': 4458.0}",,
255,"{'meta_path_rank': 3667.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:18337', 'total_rank': 3857.0}","{'meta_path_rank': 182.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:18337', 'total_rank': 378.0}","{'meta_path_rank': 2583.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:857', 'gene2': 'G:HGNC:18337', 'total_rank': 3375.0}",,,
256,"{'meta_path_rank': 149.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:2323', 'total_rank': 263.0}","{'meta_path_rank': 2184.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:2323', 'total_rank': 5335.0}","{'meta_path_rank': 273.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:2323', 'total_rank': 456.0}","{'meta_path_rank': 722.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:2323', 'total_rank': 1105.0}","{'meta_path_rank': 1539.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:2323', 'total_rank': 4738.0}","{'meta_path_rank': 1139.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5157', 'gene2': 'G:HGNC:2323', 'total_rank': 6211.0}"
257,"{'meta_path_rank': 228.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:23161', 'gene2': 'G:HGNC:12877', 'total_rank': 539.0}","{'meta_path_rank': 436.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:23161', 'gene2': 'G:HGNC:12877', 'total_rank': 5823.0}","{'meta_path_rank': 309.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:23161', 'gene2': 'G:HGNC:12877', 'total_rank': 424.0}","{'meta_path_rank': 75.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:23161', 'gene2': 'G:HGNC:12877', 'total_rank': 381.0}","{'meta_path_rank': 1485.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:23161', 'gene2': 'G:HGNC:12877', 'total_rank': 2316.0}",
258,"{'meta_path_rank': 3537.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8646', 'gene2': 'G:HGNC:4803', 'total_rank': 4270.0}","{'meta_path_rank': 248.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8646', 'gene2': 'G:HGNC:4803', 'total_rank': 419.0}",,,,
259,"{'meta_path_rank': 271.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:409', 'gene2': 'G:HGNC:8654', 'total_rank': 425.0}","{'meta_path_rank': 1223.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:409', 'gene2': 'G:HGNC:8654', 'total_rank': 3492.0}","{'meta_path_rank': 2380.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:409', 'gene2': 'G:HGNC:8654', 'total_rank': 4995.0}",,,
260,"{'meta_path_rank': 4165.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:9689', 'total_rank': 5445.0}","{'meta_path_rank': 269.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:9689', 'total_rank': 416.0}","{'meta_path_rank': 152.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:9689', 'total_rank': 564.0}","{'meta_path_rank': 1405.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:9689', 'total_rank': 3028.0}","{'meta_path_rank': 1942.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:757', 'gene2': 'G:HGNC:9689', 'total_rank': 4351.0}",
261,"{'meta_path_rank': 7.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:11831', 'gene2': 'G:HGNC:735', 'total_rank': 395.0}","{'meta_path_rank': 119.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11831', 'gene2': 'G:HGNC:735', 'total_rank': 5786.0}","{'meta_path_rank': 3.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:11831', 'gene2': 'G:HGNC:735', 'total_rank': 217.0}",,,
262,"{'meta_path_rank': 360.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:801', 'gene2': 'G:HGNC:409', 'total_rank': 451.0}","{'meta_path_rank': 178.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:801', 'gene2': 'G:HGNC:409', 'total_rank': 635.0}",,,,
263,"{'meta_path_rank': 1501.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5201', 'gene2': 'G:HGNC:7590', 'total_rank': 2542.0}","{'meta_path_rank': 2276.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5201', 'gene2': 'G:HGNC:7590', 'total_rank': 2792.0}",,,,
264,"{'meta_path_rank': 4655.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:11277', 'total_rank': 5437.0}","{'meta_path_rank': 390.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:11277', 'total_rank': 595.0}","{'meta_path_rank': 3059.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:11277', 'total_rank': 3888.0}","{'meta_path_rank': 3652.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:11277', 'total_rank': 5854.0}",,
265,"{'meta_path_rank': 1591.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:30740', 'gene2': 'G:HGNC:2976', 'total_rank': 5654.0}","{'meta_path_rank': 319.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:30740', 'gene2': 'G:HGNC:2976', 'total_rank': 593.0}","{'meta_path_rank': 4331.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:30740', 'gene2': 'G:HGNC:2976', 'total_rank': 4919.0}","{'meta_path_rank': 5696.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:30740', 'gene2': 'G:HGNC:2976', 'total_rank': 5969.0}",,
266,"{'meta_path_rank': 2326.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:468', 'gene2': 'G:HGNC:4175', 'total_rank': 5393.0}","{'meta_path_rank': 313.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:468', 'gene2': 'G:HGNC:4175', 'total_rank': 2307.0}",,,,
267,"{'meta_path_rank': 2864.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:18453', 'total_rank': 5680.0}","{'meta_path_rank': 287.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:18453', 'total_rank': 757.0}",,,,
268,"{'meta_path_rank': 3323.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6619', 'gene2': 'G:HGNC:29685', 'total_rank': 3637.0}","{'meta_path_rank': 344.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6619', 'gene2': 'G:HGNC:29685', 'total_rank': 4802.0}",,,,
269,"{'meta_path_rank': 4158.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:20580', 'gene2': 'G:HGNC:5218', 'total_rank': 5440.0}","{'meta_path_rank': 79.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:20580', 'gene2': 'G:HGNC:5218', 'total_rank': 307.0}",,,,
270,"{'meta_path_rank': 88.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:404', 'gene2': 'G:HGNC:361', 'total_rank': 245.0}","{'meta_path_rank': 2331.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:404', 'gene2': 'G:HGNC:361', 'total_rank': 3472.0}","{'meta_path_rank': 476.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:404', 'gene2': 'G:HGNC:361', 'total_rank': 4521.0}",,,
271,"{'meta_path_rank': 259.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:8927', 'total_rank': 362.0}","{'meta_path_rank': 1951.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:8927', 'total_rank': 5731.0}","{'meta_path_rank': 1492.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:8927', 'total_rank': 3069.0}","{'meta_path_rank': 4169.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:8927', 'total_rank': 4473.0}",,
272,"{'meta_path_rank': 259.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:23161', 'total_rank': 384.0}","{'meta_path_rank': 1212.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:23161', 'total_rank': 5781.0}","{'meta_path_rank': 420.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:23161', 'total_rank': 528.0}","{'meta_path_rank': 3805.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8127', 'gene2': 'G:HGNC:23161', 'total_rank': 4127.0}",,
273,"{'meta_path_rank': 2872.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1037', 'gene2': 'G:HGNC:4341', 'total_rank': 5439.0}","{'meta_path_rank': 201.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1037', 'gene2': 'G:HGNC:4341', 'total_rank': 531.0}",,,,
274,"{'meta_path_rank': 3094.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8877', 'gene2': 'G:HGNC:9689', 'total_rank': 5623.0}","{'meta_path_rank': 67.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8877', 'gene2': 'G:HGNC:9689', 'total_rank': 461.0}","{'meta_path_rank': 110.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8877', 'gene2': 'G:HGNC:9689', 'total_rank': 429.0}","{'meta_path_rank': 2299.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8877', 'gene2': 'G:HGNC:9689', 'total_rank': 3758.0}","{'meta_path_rank': 5357.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8877', 'gene2': 'G:HGNC:9689', 'total_rank': 5697.0}",
275,"{'meta_path_rank': 274.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:291', 'gene2': 'G:HGNC:6176', 'total_rank': 395.0}","{'meta_path_rank': 1450.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:291', 'gene2': 'G:HGNC:6176', 'total_rank': 5719.0}","{'meta_path_rank': 69.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:291', 'gene2': 'G:HGNC:6176', 'total_rank': 242.0}",,,
276,"{'meta_path_rank': 1816.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:10545', 'gene2': 'G:HGNC:10297', 'total_rank': 5604.0}","{'meta_path_rank': 2906.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:10545', 'gene2': 'G:HGNC:10297', 'total_rank': 3936.0}","{'meta_path_rank': 4271.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:10545', 'gene2': 'G:HGNC:10297', 'total_rank': 6066.0}",,,
277,"{'meta_path_rank': 2067.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8778', 'gene2': 'G:HGNC:2528', 'total_rank': 5258.0}","{'meta_path_rank': 417.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8778', 'gene2': 'G:HGNC:2528', 'total_rank': 501.0}","{'meta_path_rank': 2710.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8778', 'gene2': 'G:HGNC:2528', 'total_rank': 4092.0}","{'meta_path_rank': 3647.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8778', 'gene2': 'G:HGNC:2528', 'total_rank': 5200.0}",,
278,"{'meta_path_rank': 80.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8806', 'gene2': 'G:HGNC:2328', 'total_rank': 369.0}","{'meta_path_rank': 144.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8806', 'gene2': 'G:HGNC:2328', 'total_rank': 5767.0}","{'meta_path_rank': 89.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8806', 'gene2': 'G:HGNC:2328', 'total_rank': 332.0}","{'meta_path_rank': 2256.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8806', 'gene2': 'G:HGNC:2328', 'total_rank': 4064.0}","{'meta_path_rank': 2749.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8806', 'gene2': 'G:HGNC:2328', 'total_rank': 5890.0}",
279,"{'meta_path_rank': 3020.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:13533', 'total_rank': 5597.0}","{'meta_path_rank': 538.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:13533', 'total_rank': 744.0}","{'meta_path_rank': 376.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:13533', 'total_rank': 644.0}","{'meta_path_rank': 2933.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:13533', 'total_rank': 4378.0}","{'meta_path_rank': 4835.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9399', 'gene2': 'G:HGNC:13533', 'total_rank': 6035.0}",
280,"{'meta_path_rank': 70.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7413', 'gene2': 'G:HGNC:409', 'total_rank': 439.0}","{'meta_path_rank': 1491.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7413', 'gene2': 'G:HGNC:409', 'total_rank': 3058.0}","{'meta_path_rank': 2075.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7413', 'gene2': 'G:HGNC:409', 'total_rank': 4684.0}",,,
281,"{'meta_path_rank': 4068.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:2228', 'gene2': 'G:HGNC:11559', 'total_rank': 5193.0}","{'meta_path_rank': 185.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:2228', 'gene2': 'G:HGNC:11559', 'total_rank': 510.0}","{'meta_path_rank': 1852.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:2228', 'gene2': 'G:HGNC:11559', 'total_rank': 3048.0}","{'meta_path_rank': 2822.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:2228', 'gene2': 'G:HGNC:11559', 'total_rank': 4883.0}",,
282,"{'meta_path_rank': 3807.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:15993', 'gene2': 'G:HGNC:5391', 'total_rank': 4153.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:15993', 'gene2': 'G:HGNC:5391', 'total_rank': 137.0}",,,,
283,"{'meta_path_rank': 2559.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8789', 'gene2': 'G:HGNC:3528', 'total_rank': 4355.0}","{'meta_path_rank': 133.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8789', 'gene2': 'G:HGNC:3528', 'total_rank': 392.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:8789', 'gene2': 'G:HGNC:3528', 'total_rank': 137.0}",,,
284,"{'meta_path_rank': 196.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:29594', 'total_rank': 346.0}","{'meta_path_rank': 702.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:29594', 'total_rank': 5713.0}","{'meta_path_rank': 58.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:29594', 'total_rank': 267.0}","{'meta_path_rank': 872.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:29594', 'total_rank': 1027.0}","{'meta_path_rank': 696.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:29594', 'total_rank': 3178.0}","{'meta_path_rank': 4451.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:21869', 'gene2': 'G:HGNC:29594', 'total_rank': 4895.0}"
285,"{'meta_path_rank': 1330.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:468', 'total_rank': 4746.0}","{'meta_path_rank': 1485.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:468', 'total_rank': 2801.0}","{'meta_path_rank': 2660.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:468', 'total_rank': 4509.0}",,,
286,"{'meta_path_rank': 1588.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:1985', 'total_rank': 5784.0}","{'meta_path_rank': 744.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:1985', 'total_rank': 1088.0}","{'meta_path_rank': 2488.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:1985', 'total_rank': 6190.0}","{'meta_path_rank': 161.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:20499', 'gene2': 'G:HGNC:1985', 'total_rank': 6815.0}",,
287,"{'meta_path_rank': 408.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:11257', 'gene2': 'G:HGNC:3133', 'total_rank': 647.0}","{'meta_path_rank': 1299.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11257', 'gene2': 'G:HGNC:3133', 'total_rank': 5866.0}",,,,
288,"{'meta_path_rank': 2812.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:7708', 'total_rank': 5805.0}","{'meta_path_rank': 140.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:7708', 'total_rank': 397.0}","{'meta_path_rank': 1015.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:7708', 'total_rank': 2447.0}","{'meta_path_rank': 393.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4922', 'gene2': 'G:HGNC:7708', 'total_rank': 4739.0}",,
289,"{'meta_path_rank': 335.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:9588', 'total_rank': 479.0}","{'meta_path_rank': 1301.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:9588', 'total_rank': 5810.0}","{'meta_path_rank': 774.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:9588', 'total_rank': 806.0}","{'meta_path_rank': 5217.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:9588', 'total_rank': 5569.0}","{'meta_path_rank': 5513.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6826', 'gene2': 'G:HGNC:9588', 'total_rank': 6393.0}",
290,"{'meta_path_rank': 2250.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:24464', 'gene2': 'G:HGNC:4175', 'total_rank': 5725.0}","{'meta_path_rank': 59.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:24464', 'gene2': 'G:HGNC:4175', 'total_rank': 220.0}","{'meta_path_rank': 2626.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:24464', 'gene2': 'G:HGNC:4175', 'total_rank': 3033.0}",,,
291,"{'meta_path_rank': 297.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:409', 'gene2': 'G:HGNC:15919', 'total_rank': 415.0}","{'meta_path_rank': 1512.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:409', 'gene2': 'G:HGNC:15919', 'total_rank': 3024.0}","{'meta_path_rank': 2571.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:409', 'gene2': 'G:HGNC:15919', 'total_rank': 4736.0}",,,
292,"{'meta_path_rank': 2803.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:3579', 'gene2': 'G:HGNC:406', 'total_rank': 5502.0}","{'meta_path_rank': 7.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:3579', 'gene2': 'G:HGNC:406', 'total_rank': 274.0}","{'meta_path_rank': 1426.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3579', 'gene2': 'G:HGNC:406', 'total_rank': 2723.0}","{'meta_path_rank': 884.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:3579', 'gene2': 'G:HGNC:406', 'total_rank': 4176.0}",,
293,"{'meta_path_rank': 3103.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6903', 'total_rank': 5479.0}","{'meta_path_rank': 277.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6903', 'total_rank': 520.0}","{'meta_path_rank': 1552.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9173', 'gene2': 'G:HGNC:6903', 'total_rank': 2333.0}",,,
294,"{'meta_path_rank': 2744.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:5157', 'total_rank': 5592.0}","{'meta_path_rank': 276.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:5157', 'total_rank': 482.0}","{'meta_path_rank': 581.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:5157', 'total_rank': 757.0}","{'meta_path_rank': 1498.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:5157', 'total_rank': 4047.0}","{'meta_path_rank': 38.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9255', 'gene2': 'G:HGNC:5157', 'total_rank': 5901.0}",
295,"{'meta_path_rank': 4814.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:1476', 'total_rank': 5415.0}","{'meta_path_rank': 599.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:1476', 'total_rank': 945.0}","{'meta_path_rank': 712.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:1476', 'total_rank': 3303.0}","{'meta_path_rank': 68.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6192', 'gene2': 'G:HGNC:1476', 'total_rank': 4441.0}",,
296,"{'meta_path_rank': 287.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:8806', 'total_rank': 390.0}","{'meta_path_rank': 1347.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:8806', 'total_rank': 5769.0}","{'meta_path_rank': 24.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:8806', 'total_rank': 306.0}","{'meta_path_rank': 849.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:8806', 'total_rank': 2976.0}","{'meta_path_rank': 1647.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:8806', 'total_rank': 4465.0}",
297,"{'meta_path_rank': 297.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 483.0}","{'meta_path_rank': 1186.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 5816.0}","{'meta_path_rank': 88.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 359.0}","{'meta_path_rank': 3057.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7716', 'gene2': 'G:HGNC:5005', 'total_rank': 3702.0}",,
298,"{'meta_path_rank': 4017.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18466', 'gene2': 'G:HGNC:325', 'total_rank': 5658.0}","{'meta_path_rank': 2834.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18466', 'gene2': 'G:HGNC:325', 'total_rank': 3728.0}","{'meta_path_rank': 3166.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18466', 'gene2': 'G:HGNC:325', 'total_rank': 5134.0}",,,
